spp_group,iucn_sid,spatial_source,name_verified,class,sciname,am_sid,am_sciname,reviewed,iucn_id,am_sid_old
GROUPERS,132762,iucn,TRUE,Actinopterygii,Epinephelus costae,Fis-27343,Epinephelus costae,NA,132762,NA
GROUPERS,132763,iucn,TRUE,Actinopterygii,Epinephelus corallicola,Fis-26137,Epinephelus corallicola,NA,132763,NA
GROUPERS,132764,iucn,TRUE,Actinopterygii,Alphestes afer,Fis-27135,Alphestes afer,NA,132764,NA
GROUPERS,132765,iucn,TRUE,Actinopterygii,Epinephelus goreensis,Fis-25402,Epinephelus goreensis,NA,132765,NA
GROUPERS,132766,iucn,TRUE,Actinopterygii,Epinephelus macrospilos,Fis-26245,Epinephelus macrospilos,NA,132766,NA
GROUPERS,132767,iucn,TRUE,Actinopterygii,Dermatolepis dermatolepis,Fis-27319,Dermatolepis dermatolepis,NA,132767,NA
GROUPERS,132769,iucn,TRUE,Actinopterygii,Epinephelus fasciatomaculosus,Fis-26138,Epinephelus fasciatomaculosus,NA,132769,NA
GROUPERS,132771,iucn,TRUE,Actinopterygii,Gonioplectrus hispanus,Fis-24648,Gonioplectrus hispanus,NA,132771,NA
GROUPERS,132772,iucn,TRUE,Actinopterygii,Hyporthodus octofasciatus,Fis-163782,Hyporthodus octofasciatus,NA,132772,NA
GROUPERS,132773,iucn,TRUE,Actinopterygii,Epinephelus tukula,Fis-31413,Epinephelus tukula,NA,132773,NA
GROUPERS,132774,iucn,TRUE,Actinopterygii,Epinephelus areolatus,Fis-25586,Epinephelus areolatus,NA,132774,NA
GROUPERS,132775,iucn,TRUE,Actinopterygii,Plectropomus pessuliferus,Fis-32352,Plectropomus pessuliferus,NA,132775,NA
GROUPERS,132776,iucn,TRUE,Actinopterygii,Plectropomus oligacanthus,Fis-26483,Plectropomus oligacanthus,1,132776,NA
GROUPERS,132777,iucn,TRUE,Actinopterygii,Epinephelus diacanthus,Fis-26499,Epinephelus diacanthus,NA,132777,NA
GROUPERS,132778,iucn,TRUE,Actinopterygii,Epinephelus hexagonatus,Fis-26244,Epinephelus hexagonatus,1,132778,NA
GROUPERS,132779,iucn,TRUE,Actinopterygii,Cephalopholis oligosticta,Fis-31841,Cephalopholis oligosticta,NA,132779,NA
GROUPERS,132780,iucn,TRUE,Actinopterygii,Epinephelus sexfasciatus,Fis-25340,Epinephelus sexfasciatus,NA,132780,NA
GROUPERS,132781,iucn,TRUE,Actinopterygii,Cephalopholis argus,Fis-31823,Cephalopholis argus,NA,132781,NA
GROUPERS,132782,iucn,TRUE,Actinopterygii,Cephalopholis aitha,Fis-31840,Cephalopholis aitha,NA,132782,NA
GROUPERS,132783,iucn,TRUE,Actinopterygii,Cephalopholis urodeta,Fis-26128,Cephalopholis urodeta,1,132783,NA
GROUPERS,132784,iucn,TRUE,Actinopterygii,Epinephelus magniscuttis,Fis-31843,Epinephelus magniscuttis,NA,132784,NA
GROUPERS,132785,iucn,TRUE,Actinopterygii,Epinephelus erythrurus,Fis-26501,Epinephelus erythrurus,NA,132785,NA
GROUPERS,132786,iucn,TRUE,Actinopterygii,Cephalopholis nigripinnis,Fis-50377,Cephalopholis nigripinnis,NA,132786,NA
GROUPERS,132787,iucn,TRUE,Actinopterygii,Anyperodon leucogrammicus,Fis-25382,Anyperodon leucogrammicus,NA,132787,NA
GROUPERS,132788,iucn,TRUE,Actinopterygii,Epinephelus merra,Fis-31150,Epinephelus merra,1,132788,NA
GROUPERS,132789,iucn,TRUE,Actinopterygii,Cephalopholis microprion,Fis-26122,Cephalopholis microprion,NA,132789,NA
GROUPERS,132790,iucn,TRUE,Actinopterygii,Triso dermopterus,Fis-26518,Triso dermopterus,1,132790,NA
GROUPERS,132791,iucn,TRUE,Actinopterygii,Cephalopholis igarashiensis,Fis-31363,Cephalopholis igarashiensis,NA,132791,NA
GROUPERS,132793,iucn,TRUE,Actinopterygii,Epinephelus stoliczkae,Fis-26513,Epinephelus stoliczkae,NA,132793,NA
GROUPERS,132794,iucn,TRUE,Actinopterygii,Epinephelus retouti,Fis-32315,Epinephelus retouti,NA,132794,NA
GROUPERS,132795,iucn,TRUE,Actinopterygii,Hyporthodus ergastularius,Fis-163776,Hyporthodus ergastularius,NA,132795,NA
GROUPERS,132796,iucn,TRUE,Actinopterygii,Epinephelus caninus,Fis-27340,Epinephelus caninus,1,132796,NA
GROUPERS,132798,iucn,TRUE,Actinopterygii,Epinephelus heniochus,Fis-32309,Epinephelus heniochus,NA,132798,NA
GROUPERS,132799,iucn,TRUE,Actinopterygii,Epinephelus quoyanus,Fis-26144,Epinephelus quoyanus,NA,132799,NA
GROUPERS,132800,iucn,TRUE,Actinopterygii,Gracila albomarginata,Fis-26146,Gracila albomarginata,NA,132800,NA
GROUPERS,132801,iucn,TRUE,Actinopterygii,Plectropomus punctatus,Fis-32321,Plectropomus punctatus,NA,132801,NA
GROUPERS,132802,iucn,TRUE,Actinopterygii,Epinephelus poecilonotus,Fis-26510,Epinephelus poecilonotus,NA,132802,NA
GROUPERS,132803,iucn,TRUE,Actinopterygii,Cephalopholis polyspila,Fis-145041,Cephalopholis polyspila,NA,132803,NA
GROUPERS,132804,iucn,TRUE,Actinopterygii,Epinephelus ongus,Fis-26141,Epinephelus ongus,NA,132804,NA
GROUPERS,132805,iucn,TRUE,Actinopterygii,Cephalopholis polleni,Fis-26124,Cephalopholis polleni,NA,132805,NA
GROUPERS,132806,iucn,TRUE,Actinopterygii,Cephalopholis fulva,Fis-27186,Cephalopholis fulva,NA,132806,NA
GROUPERS,132807,iucn,TRUE,Actinopterygii,Hyporthodus septemfasciatus,Fis-163784,Hyporthodus septemfasciatus,NA,132807,NA
GROUPERS,132808,iucn,TRUE,Actinopterygii,Cephalopholis cyanostigma,Fis-26118,Cephalopholis cyanostigma,1,132808,NA
GROUPERS,132810,iucn,TRUE,Actinopterygii,Variola albimarginata,Fis-31845,Variola albimarginata,NA,132810,NA
GROUPERS,132811,iucn,TRUE,Actinopterygii,Mycteroperca xenarcha,Fis-30328,Mycteroperca xenarcha,NA,132811,NA
GROUPERS,132812,iucn,TRUE,Actinopterygii,Epinephelus amblycephalus,Fis-26131,Epinephelus amblycephalus,NA,132812,NA
GROUPERS,132813,iucn,TRUE,Actinopterygii,Epinephelus bontoides,Fis-26132,Epinephelus bontoides,NA,132813,NA
GROUPERS,132815,iucn,TRUE,Actinopterygii,Epinephelus cyanopodus,Fis-25571,Epinephelus cyanopodus,1,132815,NA
GROUPERS,132816,iucn,TRUE,Actinopterygii,Saloptia powelli,Fis-32322,Saloptia powelli,NA,132816,NA
GROUPERS,132817,iucn,TRUE,Actinopterygii,Epinephelus fasciatus,Fis-25570,Epinephelus fasciatus,NA,132817,NA
GROUPERS,132818,iucn,TRUE,Actinopterygii,Plectropomus maculatus,Fis-25365,Plectropomus maculatus,NA,132818,NA
GROUPERS,132819,iucn,TRUE,Actinopterygii,Epinephelus adscensionis,Fis-22704,Epinephelus adscensionis,NA,132819,NA
GROUPERS,132820,iucn,TRUE,Actinopterygii,Cephalopholis taeniops,Fis-25389,Cephalopholis taeniops,NA,132820,NA
GROUPERS,132822,iucn,TRUE,Actinopterygii,Paranthias colonus,Fis-26970,Paranthias colonus,NA,132822,NA
GROUPERS,132823,iucn,TRUE,Actinopterygii,Epinephelus chlorostigma,Fis-25679,Epinephelus chlorostigma,NA,132823,NA
GROUPERS,132825,iucn,TRUE,Actinopterygii,Cephalopholis spiloparaea,Fis-26127,Cephalopholis spiloparaea,NA,132825,NA
GROUPERS,132826,iucn,TRUE,Actinopterygii,Epinephelus bleekeri,Fis-26494,Epinephelus bleekeri,NA,132826,NA
GROUPERS,132827,iucn,TRUE,Actinopterygii,Hyporthodus mystacinus,Fis-163778,Hyporthodus mystacinus,NA,132827,NA
GROUPERS,132828,iucn,TRUE,Actinopterygii,Hyporthodus haifensis,Fis-164463,Hyporthodus haifensis,NA,132828,NA
GROUPERS,132829,iucn,TRUE,Actinopterygii,Epinephelus howlandi,Fis-26504,Epinephelus howlandi,NA,132829,NA
GROUPERS,132830,iucn,TRUE,Actinopterygii,Mycteroperca acutirostris,Fis-27382,Mycteroperca acutirostris,NA,132830,NA
CORALS_Part1,132859,iucn,TRUE,Anthozoa,Oulastrea crispata,URM-Cn-5604,Oulastrea crispata,NA,132859,NA
CORALS_Part3,132863,iucn,TRUE,Anthozoa,Acropora prostrata,SLB-93516,Acropora prostrata,NA,132863,NA
CORALS_Part3,132866,iucn,TRUE,Anthozoa,Montipora angulata,URM-Cn-4877,Montipora angulata,NA,132866,NA
CORALS_Part1,132869,iucn,TRUE,Anthozoa,Acropora florida,URM-Cn-4750,Acropora florida,1,132869,NA
CORALS_Part1,132871,iucn,TRUE,Anthozoa,Pectinia elongata,URM-Cn-5952,Pectinia elongata,NA,132871,NA
CORALS_Part1,132874,iucn,TRUE,Anthozoa,Scolymia lacera,URM-Cn-5888,Scolymia lacera,NA,132874,NA
CORALS_Part3,132875,iucn,TRUE,Anthozoa,Pocillopora kelleheri,URM-Cn-5982,Pocillopora kelleheri,NA,132875,NA
CORALS_Part1,132876,iucn,TRUE,Anthozoa,Leptoseris tubulifera,URM-Cn-4973,Leptoseris tubulifera,NA,132876,NA
CORALS_Part3,132877,iucn,TRUE,Anthozoa,Fungia fralinae,URM-Cn-5759,Fungia fralinae,NA,132877,NA
CORALS_Part3,132878,iucn,TRUE,Anthozoa,Favia maxima,URM-Cn-5549,Favia maxima,NA,132878,NA
CORALS_Part3,132880,iucn,TRUE,Anthozoa,Pavona venosa,URM-Cn-4995,Pavona venosa,NA,132880,NA
CORALS_Part3,132883,iucn,TRUE,Anthozoa,Goniastrea australensis,URM-Cn-5572,Goniastrea australensis,NA,132883,NA
CORALS_Part3,132884,iucn,TRUE,Anthozoa,Colpophyllia natans,URM-Cn-5508,Colpophyllia natans,NA,132884,NA
CORALS_Part3,132885,iucn,TRUE,Anthozoa,Leptoseris hawaiiensis,URM-Cn-4965,Leptoseris hawaiiensis,NA,132885,NA
CORALS_Part1,132886,iucn,TRUE,Anthozoa,Acropora seriata,SLB-93397,Acropora seriata,NA,132886,NA
CORALS_Part1,132892,iucn,TRUE,Anthozoa,Montipora hodgsoni,URM-Cn-4910,Montipora hodgsoni,NA,132892,NA
CORALS_Part1,132894,iucn,TRUE,Anthozoa,Favia veroni,URM-Cn-5557,Favia veroni,NA,132894,NA
CORALS_Part3,132900,iucn,TRUE,Anthozoa,Symphyllia radians,URM-Cn-5894,Symphyllia radians,NA,132900,NA
CORALS_Part3,132903,iucn,TRUE,Anthozoa,Leptoseris solida,URM-Cn-4970,Leptoseris solida,NA,132903,NA
CORALS_Part1,132906,iucn,TRUE,Anthozoa,Acropora irregularis,SLB-93376,Acropora irregularis,NA,132906,NA
CORALS_Part1,132908,iucn,TRUE,Anthozoa,Acropora rosaria,URM-Cn-4818,Acropora rosaria,NA,132908,NA
CORALS_Part3,132909,iucn,TRUE,Anthozoa,Acropora turaki,URM-Cn-4848,Acropora turaki,NA,132909,NA
CORALS_Part3,132911,iucn,TRUE,Anthozoa,Pavona maldivensis,URM-Cn-4992,Pavona maldivensis,NA,132911,NA
CORALS_Part1,132915,iucn,TRUE,Anthozoa,Siderastrea stellata,SLB-158712,Siderastrea stellata,NA,132915,NA
CORALS_Part3,132916,iucn,TRUE,Anthozoa,Turbinaria irregularis,URM-Cn-5470,Turbinaria irregularis,NA,132916,NA
CORALS_Part3,132917,iucn,TRUE,Anthozoa,Gardineroseris planulata,URM-Cn-4958,Gardineroseris planulata,NA,132917,NA
CORALS_Part3,132922,iucn,TRUE,Anthozoa,Montastrea curta,URM-Cn-5595,Montastraea curta,NA,132922,NA
CORALS_Part1,132923,iucn,TRUE,Anthozoa,Pocillopora woodjonesi,URM-Cn-5985,Pocillopora woodjonesi,NA,132923,NA
CORALS_Part1,132928,iucn,TRUE,Anthozoa,Pectinia lactuca,URM-Cn-5953,Pectinia lactuca,NA,132928,NA
CORALS_Part1,132931,iucn,TRUE,Anthozoa,Acropora willisae,URM-Cn-4854,Acropora willisae,NA,132931,NA
CORALS_Part3,132933,iucn,TRUE,Anthozoa,Acropora carduus,URM-Cn-4723,Acropora carduus,NA,132933,NA
CORALS_Part3,132935,iucn,TRUE,Anthozoa,Acropora plumosa,URM-Cn-4807,Acropora plumosa,NA,132935,NA
CORALS_Part3,132936,iucn,TRUE,Anthozoa,Favia pallida,SLB-190543,Dipsastraea pallida,NA,132936,NA
CORALS_Part1,132940,iucn,TRUE,Anthozoa,Acropora acuminata,URM-Cn-4710,Acropora acuminata,NA,132940,NA
CORALS_Part3,132941,iucn,TRUE,Anthozoa,Indophyllia macassarensis,URM-Cn-5862,Indophyllia macassarensis,NA,132941,NA
CORALS_Part1,132945,iucn,TRUE,Anthozoa,Porites colonensis,URM-Cn-6043,Porites colonensis,NA,132945,NA
CORALS_Part3,132946,iucn,TRUE,Anthozoa,Acropora lianae,SLB-93732,Acropora lianae,NA,132946,NA
CORALS_Part3,132950,iucn,TRUE,Anthozoa,Acropora macrostoma,SLB-158633,Acropora macrostoma,NA,132950,NA
CORALS_Part3,132957,iucn,TRUE,Anthozoa,Turbinaria bifrons,URM-Cn-5465,Turbinaria bifrons,NA,132957,NA
CORALS_Part1,132962,iucn,TRUE,Anthozoa,Symphyllia erythraea,URM-Cn-5892,Symphyllia erythraea,NA,132962,NA
CORALS_Part3,132963,iucn,TRUE,Anthozoa,Manicina areolata,URM-Cn-5591,Manicina areolata,NA,132963,NA
CORALS_Part3,132967,iucn,TRUE,Anthozoa,Euphyllia yaeyamaensis,URM-Cn-5485,Euphyllia yaeyamaensis,NA,132967,NA
CORALS_Part1,132968,iucn,TRUE,Anthozoa,Halomitra clavator,URM-Cn-5779,Halomitra clavator,NA,132968,NA
CORALS_Part1,132969,iucn,TRUE,Anthozoa,Acropora listeri,URM-Cn-4774,Acropora listeri,NA,132969,NA
CORALS_Part3,132970,iucn,TRUE,Anthozoa,Agaricia lamarcki,URM-Cn-4954,Agaricia lamarcki,NA,132970,NA
CORALS_Part1,132972,iucn,TRUE,Anthozoa,Acropora paniculata,URM-Cn-4800,Acropora paniculata,NA,132972,NA
CORALS_Part1,132974,iucn,TRUE,Anthozoa,Plerogyra discus,SLB-62368,Plerogyra discus,NA,132974,NA
CORALS_Part3,132977,iucn,TRUE,Anthozoa,Montipora stilosa,URM-Cn-4937,Montipora stilosa,NA,132977,NA
CORALS_Part3,132980,iucn,TRUE,Anthozoa,Leptoria phrygia,URM-Cn-5590,Leptoria phrygia,NA,132980,NA
CORALS_Part3,132983,iucn,TRUE,Anthozoa,Leptastrea bottae,URM-Cn-5584,Leptastrea bottae,NA,132983,NA
CORALS_Part1,132984,iucn,TRUE,Anthozoa,Acropora derawanensis,URM-Cn-4736,Acropora derawanensis,NA,132984,NA
CORALS_Part3,132987,iucn,TRUE,Anthozoa,Echinopora gemmacea,URM-Cn-5524,Echinopora gemmacea,NA,132987,NA
CORALS_Part3,132988,iucn,TRUE,Anthozoa,Acropora longicyathus,URM-Cn-4777,Acropora longicyathus,NA,132988,NA
CORALS_Part1,132990,iucn,TRUE,Anthozoa,Acropora multiacuta,URM-Cn-4790,Acropora multiacuta,NA,132990,NA
CORALS_Part3,132991,iucn,TRUE,Anthozoa,Coscinaraea crassa,URM-Cn-6123,Coscinaraea crassa,NA,132991,NA
CORALS_Part1,132992,iucn,TRUE,Anthozoa,Acropora humilis,URM-Cn-4761,Acropora humilis,NA,132992,NA
CORALS_Part3,132996,iucn,TRUE,Anthozoa,Fungia seychellensis,URM-Cn-5772,Fungia seychellensis,NA,132996,NA
CORALS_Part1,133000,iucn,TRUE,Anthozoa,Acropora ocellata,URM-Cn-4796,Acropora ocellata,NA,133000,NA
CORALS_Part1,133002,iucn,TRUE,Anthozoa,Seriatopora stellata,SLB-117497,Seriatopora stellata,NA,133002,NA
CORALS_Part3,133003,iucn,TRUE,Anthozoa,Leptastrea bewickensis,URM-Cn-5583,Leptastrea bewickensis,NA,133003,NA
CORALS_Part3,133006,iucn,TRUE,Anthozoa,Acropora palmata,URM-Cn-4798,Acropora palmata,NA,133006,NA
CORALS_Part1,133007,iucn,TRUE,Anthozoa,Montipora malampaya,URM-Cn-4917,Montipora malampaya,NA,133007,NA
CORALS_Part3,133008,iucn,TRUE,Anthozoa,Fungia spinifer,URM-Cn-5775,Fungia spinifer,NA,133008,NA
CORALS_Part3,133011,iucn,TRUE,Anthozoa,Pocillopora ankeli,SLB-117488,Pocillopora ankeli,NA,133011,NA
CORALS_Part3,133013,iucn,TRUE,Anthozoa,Acropora grandis,URM-Cn-4755,Acropora grandis,NA,133013,NA
CORALS_Part1,133018,iucn,TRUE,Anthozoa,Acropora minuta,URM-Cn-4786,Acropora minuta,NA,133018,NA
CORALS_Part1,133020,iucn,TRUE,Anthozoa,Acropora tenuis,URM-Cn-4841,Acropora tenuis,NA,133020,NA
CORALS_Part3,133023,iucn,TRUE,Anthozoa,Porites lichen,URM-Cn-6062,Porites lichen,NA,133023,NA
CORALS_Part1,133024,iucn,TRUE,Anthozoa,Merulina scabricula,URM-Cn-5827,Merulina scabricula,NA,133024,NA
CORALS_Part1,133025,iucn,TRUE,Anthozoa,Acropora vaughani,URM-Cn-4850,Acropora vaughani,NA,133025,NA
CORALS_Part3,133026,iucn,TRUE,Anthozoa,Mycedium mancaoi,SLB-117486,Mycedium mancaoi,NA,133026,NA
CORALS_Part1,133029,iucn,TRUE,Anthozoa,Favia rotumana,URM-Cn-5552,Favia rotumana,1,133029,NA
CORALS_Part3,133031,iucn,TRUE,Anthozoa,Montipora effusa,URM-Cn-4897,Montipora effusa,NA,133031,NA
CORALS_Part1,133032,iucn,TRUE,Anthozoa,Lobophyllia flabelliformis,URM-Cn-5869,Lobophyllia flabelliformis,NA,133032,NA
CORALS_Part3,133033,iucn,TRUE,Anthozoa,Acropora pulchra,URM-Cn-4813,Acropora pulchra,NA,133033,NA
CORALS_Part3,133034,iucn,TRUE,Anthozoa,Fungia fragilis,SLB-189121,Cycloseris fragilis,NA,133034,NA
CORALS_Part1,133037,iucn,TRUE,Anthozoa,Mycetophyllia reesi,URM-Cn-5885,Mycetophyllia reesi,NA,133037,NA
CORALS_Part3,133038,iucn,TRUE,Anthozoa,Porites nigrescens,URM-Cn-6069,Porites nigrescens,NA,133038,NA
CORALS_Part1,133043,iucn,TRUE,Anthozoa,Psammocora digitata,URM-Cn-6135,Psammocora digitata,NA,133043,NA
CORALS_Part1,133045,iucn,TRUE,Anthozoa,Pocillopora ligulata,SLB-158820,Pocillopora ligulata,NA,133045,NA
CORALS_Part1,133046,iucn,TRUE,Anthozoa,Anacropora spinosa,URM-Cn-4861,Anacropora spinosa,NA,133046,NA
CORALS_Part1,133053,iucn,TRUE,Anthozoa,Scolymia cubensis,URM-Cn-5887,Scolymia cubensis,NA,133053,NA
CORALS_Part1,133055,iucn,TRUE,Anthozoa,Favites halicora,URM-Cn-5564,Favites halicora,NA,133055,NA
CORALS_Part1,133057,iucn,TRUE,Anthozoa,Euphyllia paradivisa,URM-Cn-5482,Euphyllia paradivisa,NA,133057,NA
CORALS_Part3,133058,iucn,TRUE,Anthozoa,Echinophyllia echinata,URM-Cn-5930,Echinophyllia echinata,NA,133058,NA
CORALS_Part1,133059,iucn,TRUE,Anthozoa,Platygyra verweyi,URM-Cn-5617,Platygyra verweyi,NA,133059,NA
CORALS_Part1,133064,iucn,TRUE,Anthozoa,Montipora florida,URM-Cn-4899,Montipora florida,NA,133064,NA
CORALS_Part1,133066,iucn,TRUE,Anthozoa,Montipora informis,URM-Cn-4913,Montipora informis,NA,133066,NA
CORALS_Part1,133070,iucn,TRUE,Anthozoa,Montastrea colemani,URM-Cn-5601,Montastrea colemani,NA,133070,NA
CORALS_Part3,133071,iucn,TRUE,Anthozoa,Montipora foliosa,URM-Cn-4901,Montipora foliosa,NA,133071,NA
CORALS_Part1,133076,iucn,TRUE,Anthozoa,Lobophyllia robusta,URM-Cn-5873,Lobophyllia robusta,NA,133076,NA
CORALS_Part1,133081,iucn,TRUE,Anthozoa,Acropora kirstyae,URM-Cn-4770,Acropora kirstyae,NA,133081,NA
CORALS_Part3,133082,iucn,TRUE,Anthozoa,Porites lutea,URM-Cn-6064,Porites lutea,NA,133082,NA
CORALS_Part1,133084,iucn,TRUE,Anthozoa,Barabattoia amicorum,SLB-62376,Barabattoia amicorum,NA,133084,NA
CORALS_Part3,133087,iucn,TRUE,Anthozoa,Acropora subglabra,URM-Cn-4836,Acropora subglabra,NA,133087,NA
CORALS_Part3,133088,iucn,TRUE,Anthozoa,Echinopora lamellosa,URM-Cn-5528,Echinopora lamellosa,NA,133088,NA
CORALS_Part3,133089,iucn,TRUE,Anthozoa,Echinophyllia patula,URM-Cn-5935,Echinophyllia patula,NA,133089,NA
CORALS_Part3,133090,iucn,TRUE,Anthozoa,Leptastrea purpurea,URM-Cn-5587,Leptastrea purpurea,NA,133090,NA
CORALS_Part1,133092,iucn,TRUE,Anthozoa,Astreopora incrustans,URM-Cn-4866,Astreopora incrustans,NA,133092,NA
CORALS_Part3,133094,iucn,TRUE,Anthozoa,Psammocora nierstraszi,URM-Cn-6138,Psammocora nierstraszi,NA,133094,NA
CORALS_Part3,133096,iucn,TRUE,Anthozoa,Porites columnaris,SLB-158798,Porites columnaris,NA,133096,NA
CORALS_Part1,133097,iucn,TRUE,Anthozoa,Pocillopora danae,SLB-117490,Pocillopora danae,NA,133097,NA
CORALS_Part3,133099,iucn,TRUE,Anthozoa,Pocillopora elegans,URM-Cn-5977,Pocillopora elegans,NA,133099,NA
CORALS_Part1,133100,iucn,TRUE,Anthozoa,Agaricia undata,URM-Cn-4956,Agaricia undata,NA,133100,NA
CORALS_Part1,133102,iucn,TRUE,Anthozoa,Dichocoenia stokesii,URM-Cn-5814,Dichocoenia stokesi,NA,133102,NA
CORALS_Part1,133106,iucn,TRUE,Anthozoa,Acanthastrea hillae,URM-Cn-5849,Acanthastrea hillae,NA,133106,NA
CORALS_Part3,133109,iucn,TRUE,Anthozoa,Galaxea acrhelia,URM-Cn-5901,Galaxea acrhelia,NA,133109,NA
CORALS_Part1,133110,iucn,TRUE,Anthozoa,Ctenactis crassa,URM-Cn-5750,Ctenactis crassa,NA,133110,NA
CORALS_Part1,133112,iucn,TRUE,Anthozoa,Acropora caroliniana,URM-Cn-4724,Acropora caroliniana,NA,133112,NA
CORALS_Part1,133113,iucn,TRUE,Anthozoa,Montipora cactus,URM-Cn-4880,Montipora cactus,NA,133113,NA
CORALS_Part3,133122,iucn,TRUE,Anthozoa,Acropora plantaginea,SLB-93687,Acropora plantaginea,NA,133122,NA
CORALS_Part1,133125,iucn,TRUE,Anthozoa,Acropora fenneri,URM-Cn-4748,Acropora fenneri,NA,133125,NA
CORALS_Part1,133127,iucn,TRUE,Anthozoa,Symphyllia valenciennesii,URM-Cn-5896,Symphyllia valenciennesii,NA,133127,NA
CORALS_Part1,133128,iucn,TRUE,Anthozoa,Acropora pruinosa,URM-Cn-4812,Acropora pruinosa,NA,133128,NA
CORALS_Part1,133129,iucn,TRUE,Anthozoa,Astreopora ocellata,URM-Cn-4872,Astreopora ocellata,NA,133129,NA
CORALS_Part1,133131,iucn,TRUE,Anthozoa,Montipora friabilis,URM-Cn-4903,Montipora friabilis,NA,133131,NA
CORALS_Part3,133132,iucn,TRUE,Anthozoa,Acropora aspera,URM-Cn-4714,Acropora aspera,NA,133132,NA
CORALS_Part1,133133,iucn,TRUE,Anthozoa,Acropora abrolhosensis,URM-Cn-4708,Acropora abrolhosensis,NA,133133,NA
CORALS_Part3,133134,iucn,TRUE,Anthozoa,Montastraea annularis,URM-Cn-5592,Montastraea annularis,NA,133134,NA
CORALS_Part3,133142,iucn,TRUE,Anthozoa,Cladocora caespitosa,URM-Cn-5096,Cladocora caespitosa,NA,133142,NA
CORALS_Part1,133144,iucn,TRUE,Hydrozoa,Millepora alcicornis,W-Hyd-210726,Millepora alcicornis,NA,133144,NA
CORALS_Part1,133145,iucn,TRUE,Anthozoa,Stylocoeniella cocosensis,URM-Cn-5008,Stylocoeniella cocosensis,NA,133145,NA
CORALS_Part3,133148,iucn,TRUE,Anthozoa,Ctenactis echinata,URM-Cn-5751,Ctenactis echinata,NA,133148,NA
CORALS_Part1,133151,iucn,TRUE,Anthozoa,Favia lacuna,URM-Cn-5542,Favia lacuna,NA,133151,NA
CORALS_Part1,133152,iucn,TRUE,Anthozoa,Lobophyllia pachysepta,URM-Cn-5872,Lobophyllia pachysepta,NA,133152,NA
CORALS_Part3,133157,iucn,TRUE,Anthozoa,Scolymia vitiensis,URM-Cn-5889,Scolymia vitiensis,NA,133157,NA
CORALS_Part3,133158,iucn,TRUE,Anthozoa,Podabacia crustacea,URM-Cn-5787,Podabacia crustacea,NA,133158,NA
CORALS_Part1,133160,iucn,TRUE,Anthozoa,Acropora austera,URM-Cn-4715,Acropora austera,NA,133160,NA
CORALS_Part1,133161,iucn,TRUE,Anthozoa,Platygyra contorta,URM-Cn-5610,Platygyra contorta,NA,133161,NA
CORALS_Part1,133165,iucn,TRUE,Anthozoa,Oculina varicosa,URM-Cn-5921,Oculina varicosa,NA,133165,NA
CORALS_Part1,133175,iucn,TRUE,Anthozoa,Montipora efflorescens,URM-Cn-4896,Montipora efflorescens,NA,133175,NA
CORALS_Part1,133176,iucn,TRUE,Anthozoa,Coscinaraea exesa,SLB-117467,Coscinaraea exesa,NA,133176,NA
CORALS_Part3,133177,iucn,TRUE,Anthozoa,Turbinaria patula,URM-Cn-5472,Turbinaria patula,1,133177,NA
CORALS_Part1,133178,iucn,TRUE,Anthozoa,Montastrea annuligera,URM-Cn-5593,Montastraea annuligera,NA,133178,NA
CORALS_Part3,133183,iucn,TRUE,Anthozoa,Fungia granulosa,URM-Cn-5761,Fungia granulosa,NA,133183,NA
CORALS_Part3,133186,iucn,TRUE,Anthozoa,Montipora floweri,URM-Cn-4900,Montipora floweri,NA,133186,NA
CORALS_Part3,133192,iucn,TRUE,Anthozoa,Oxypora glabra,URM-Cn-5947,Oxypora glabra,1,133192,NA
CORALS_Part3,133193,iucn,TRUE,Anthozoa,Heliopora coerulea,W-Oct-210725,Heliopora coerulea,NA,133193,NA
CORALS_Part1,133194,iucn,TRUE,Anthozoa,Montipora digitata,URM-Cn-4893,Montipora digitata,NA,133194,NA
CORALS_Part1,133195,iucn,TRUE,Anthozoa,Acropora appressa,SLB-93690,Acropora appressa,NA,133195,NA
CORALS_Part3,133197,iucn,TRUE,Anthozoa,Pocillopora verrucosa,URM-Cn-5984,Pocillopora verrucosa,NA,133197,NA
CORALS_Part1,133200,iucn,TRUE,Anthozoa,Oulophyllia crispa,URM-Cn-5606,Oulophyllia crispa,NA,133200,NA
CORALS_Part3,133201,iucn,TRUE,Anthozoa,Fungia scutaria,SLB-190518,Lobactis scutaria,NA,133201,NA
CORALS_Part1,133203,iucn,TRUE,Anthozoa,Acropora tenella,URM-Cn-4840,Acropora tenella,NA,133203,NA
CORALS_Part3,133206,iucn,TRUE,Anthozoa,Acropora roseni,URM-Cn-4819,Acropora roseni,NA,133206,NA
CORALS_Part1,133209,iucn,TRUE,Anthozoa,Favites pentagona,URM-Cn-5567,Favites pentagona,NA,133209,NA
CORALS_Part3,133210,iucn,TRUE,Anthozoa,Favia speciosa,URM-Cn-5554,Favia speciosa,NA,133210,NA
CORALS_Part1,133212,iucn,TRUE,Anthozoa,Oculina diffusa,URM-Cn-5915,Oculina diffusa,NA,133212,NA
CORALS_Part3,133213,iucn,TRUE,Anthozoa,Lithophyllon undulatum,URM-Cn-5786,Lithophyllon undulatum,NA,133213,NA
CORALS_Part3,133215,iucn,TRUE,Anthozoa,Fungia tenuis,URM-Cn-5777,Fungia tenuis,NA,133215,NA
